Time,Kn,Pressure,Thrust,Mass Flux,Mass Flow,Cf,Burn Depth,Surface Area
2.39,1232.21243383299,12422.2265625,156102.265625,7.73454475402832,918.248662440161,0,3.1473491191864,15484.434897721
2.4,1228.23709095625,12352.1865234375,155222.125,7.66626405715942,913.071315104671,0,3.15723276138306,15434.4792762058
2.41,1224.27244974568,12282.50390625,154346.46875,7.59866142272949,907.920397041442,0,3.16709232330322,15384.6581357658
2.42,1220.31847456637,12213.177734375,153475.28125,7.53172874450684,902.795798941815,0,3.17692804336548,15334.9710285996
2.43,1216.37515758165,12144.205078125,152608.546875,7.46545791625977,897.697370489495,0,3.18673992156982,15285.417856229
2.44,1212.44232712848,12075.5830078125,151746.21875,7.39983987808228,892.62484089729,0,3.19652819633484,15235.9964614729
2.45,1208.52027543716,12007.3154296875,150888.34375,7.33487129211426,887.578497914942,0,3.20629262924194,15186.7105166048
2.46,1204.60869480254,11939.39453125,150034.828125,7.27054023742676,882.557816559494,0,3.21603345870972,15137.5561548884
2.47,1200.70774130894,11871.8232421875,149185.703125,7.20684337615967,877.562953351946,0,3.22575044631958,15088.535337737
2.48,1196.81724352375,11804.5966796875,148340.90625,7.14377021789551,872.593577537225,0,3.23544383049011,15039.6459108651
2.49,1192.93730219363,11737.7158203125,147500.453125,7.08131551742554,867.649743217029,0,3.24511384963989,14990.8891402923
2.5,1189.06780134972,11671.1767578125,146664.296875,7.01947116851807,862.731191962212,0,3.25476026535034,14942.2635687115
2.51,1185.20870579815,11604.978515625,145832.4375,6.95822954177856,857.837817507835,0,3.26438331604004,14893.7687538632
2.52,1181.36003563542,11539.119140625,145004.8125,6.89758539199829,852.969522907974,0,3.27398276329041,14845.4049482878
2.53,1177.52189163153,11473.6005859375,144181.484375,6.83753299713135,848.126392992061,0,3.28355884552002,14797.1734182979
2.54,1173.69399448085,11408.416015625,143362.359375,6.77806234359741,843.307960486207,0,3.29311156272888,14749.0706540363
2.55,1169.87658093009,11343.568359375,142547.453125,6.71916961669922,838.514439364784,0,3.30264115333557,14701.0996305493
2.56,1166.0693994087,11279.052734375,141736.734375,6.66084671020508,833.745445416827,0,3.31214737892151,14653.2571865087
2.57,1162.2724150226,11214.8662109375,140930.140625,6.60308599472046,829.000812683334,0,3.32163047790527,14605.5428834228
2.58,1158.48575625613,11151.01171875,140127.71875,6.54588413238525,824.280677367404,0,3.33109045028687,14557.9583358728
2.59,1154.70928000971,11087.4833984375,139329.390625,6.48923206329346,819.584703702378,0,3.34052729606628,14510.501745617
2.6,1150.94311475338,11024.2841796875,138535.21875,6.43312644958496,814.913027668996,0,3.34994101524353,14463.1747270572
2.61,1147.18725317438,10961.412109375,137745.140625,6.37756109237671,810.265533870262,0,3.3593316078186,14415.9771882985
2.62,1143.44152481756,10898.86328125,136959.125,6.32252836227417,805.641930230111,0,3.36869931221008,14368.9069873386
2.63,1139.70578686615,10836.6337890625,136177.125,6.26802110671997,801.041945356482,0,3.37804412841797,14321.9623294896
2.64,1135.98016787349,10774.7255859375,135399.171875,6.21403455734253,796.465684778103,0,3.38736605644226,14275.1448302
2.65,1132.26479631168,10713.138671875,134625.25,6.16056537628174,791.91319129317,0,3.39666509628296,14228.4561038976
2.66,1128.55952941648,10651.8701171875,133855.3125,6.10760593414307,787.384224860063,0,3.40594124794006,14181.8943565544
2.67,1124.86419711732,10590.9150390625,133089.328125,6.0551495552063,782.878465627257,0,3.41519474983215,14135.4574510007
2.68,1121.17895538552,10530.27734375,132327.34375,6.00319290161133,778.39609973483,0,3.42442536354065,14089.14734723
2.69,1117.5036342586,10469.9501953125,131569.25,5.95172786712646,773.936746349506,0,3.43363332748413,14042.961909431
2.7,1113.83836228368,10409.9365234375,130815.09375,5.90075159072876,769.50054142382,0,3.4428186416626,13996.902752974
2.71,1110.18299701569,10350.232421875,130064.828125,5.850257396698,765.087216829533,0,3.45198130607605,13950.9680878421
2.72,1106.53763962659,10290.837890625,129318.453125,5.80024003982544,760.696796688298,0,3.46112155914307,13905.1591853991
2.73,1102.90217513924,10231.7509765625,128575.9453125,5.75069522857666,756.329094419592,0,3.47023916244507,13859.4746008001
2.74,1099.27656935197,10172.96875,127837.265625,5.7016167640686,751.983948621547,0,3.47933435440063,13813.9139042544
2.75,1095.66081545296,10114.4921875,127102.4296875,5.65299940109253,747.661340617583,0,3.48840713500977,13768.477010162
2.76,1092.05490664715,10056.3173828125,126371.3828125,5.60483932495117,743.36109720157,0,3.49745750427246,13723.1638331337
2.77,1088.45883615626,9998.4453125,125644.140625,5.55713081359863,739.083199960265,0,3.50648546218872,13677.9742879912
2.78,1084.87243464233,9940.87109375,124920.640625,5.50986814498901,734.827334898656,0,3.51549124717712,13632.9062467714
2.79,1081.29583073224,9883.5966796875,124200.9140625,5.46304750442505,730.593607081021,0,3.52447485923767,13587.9613258471
2.8,1077.72918023876,9826.623046875,123484.9609375,5.41666603088379,726.382108173725,0,3.53343605995178,13543.1414832186
2.81,1074.17204347589,9769.94140625,122772.6796875,5.37071561813354,722.19221918613,0,3.54237508773804,13498.4411936301
2.82,1070.6245218791,9713.552734375,122064.078125,5.32519149780273,718.023996364475,0,3.55129218101501,13453.8617317568
2.83,1067.08677131062,9657.458984375,121359.1796875,5.28009223937988,713.877562693026,0,3.56018710136414,13409.4050562211
2.84,1063.55878514418,9601.6591796875,120657.984375,5.23541259765625,709.752838961169,0,3.5690598487854,13365.0710837546
2.85,1060.04039444196,9546.1484375,119960.4140625,5.19114685058594,705.649514299378,0,3.57791066169739,13320.8576914228
2.86,1056.53145761658,9490.9248046875,119266.453125,5.14728975296021,701.567389987368,0,3.5867395401001,13276.7630999864
2.87,1053.03210334273,9435.9892578125,118576.1171875,5.1038384437561,697.506540122953,0,3.59554648399353,13232.7889264187
2.88,1049.54246021785,9381.341796875,117889.390625,5.06078958511353,693.467007041701,0,3.60433149337769,13188.9367867228
2.89,1046.06222451461,9326.9765625,117206.21875,5.01813650131226,689.448361770697,0,3.61309480667114,13145.2028641492
2.9,1042.59155206738,9272.896484375,116526.6328125,4.9758768081665,685.450757932199,0,3.62183618545532,13101.5891169699
2.91,1039.13027434988,9219.0966796875,115850.5625,4.93400478363037,681.473888018373,0,3.6305558681488,13058.0934274216
2.92,1035.67865499604,9165.5810546875,115178.0625,4.89251899719238,677.518006794029,0,3.63925385475159,13014.7191084253
2.93,1032.2362827825,9112.3408203125,114509.03125,4.85141181945801,673.582524876775,0,3.64793014526367,12971.460992397
2.94,1028.80342135166,9059.380859375,113843.515625,4.81068229675293,669.66772796967,0,3.65658473968506,12928.322392364
2.95,1025.37990241335,9006.6962890625,113181.4609375,4.77032423019409,665.773310354047,0,3.66521787643433,12885.3011935302
2.96,1021.9658817235,8954.2900390625,112522.90625,4.73033666610718,661.899424807474,0,3.6738293170929,12842.399353182
2.97,1018.56105624531,8902.154296875,111867.75,4.69071197509766,658.045586506961,0,3.68241930007935,12799.6130632473
2.98,1015.1656895351,8850.2939453125,111216.046875,4.65144920349121,654.212079912419,0,3.69098782539368,12756.9456356718
2.99,1011.77950577791,8798.7041015625,110567.75,4.61254358291626,650.398531804489,0,3.69953489303589,12714.3936044633
3,1008.4026066598,8747.3828125,109922.828125,4.57399034500122,646.604905666438,0,3.70806074142456,12671.9582474463
3.01,1005.0350131214,8696.33203125,109281.3046875,4.53578758239746,642.83123647692,0,3.71656513214111,12629.6398277683
3.02,1001.67669205546,8645.5498046875,108643.1640625,4.49793195724487,639.077400935618,0,3.72504830360413,12587.4379293916
3.03,998.327502701399,8595.0322265625,108008.3359375,4.46041774749756,635.343145646009,0,3.7335102558136,12545.3507834668
3.04,994.987439092299,8544.7783203125,107376.828125,4.42324161529541,631.628396543395,0,3.74195098876953,12503.3783150114
3.05,991.656629943071,8494.7890625,106748.6484375,4.38640213012695,627.933226813296,0,3.75037050247192,12461.5221415045
3.06,988.334934605222,8445.0625,106123.765625,4.34989500045776,624.257445953479,0,3.75876879692078,12419.7804955052
3.07,985.022481779215,8395.599609375,105502.1953125,4.31371736526489,620.601126919231,0,3.76714587211609,12378.1549943109
3.08,981.71910394944,8346.3955078125,104883.875,4.27786493301392,616.963970163572,0,3.77550196647644,12336.6435328589
3.09,978.424795257067,8297.44921875,104268.796875,4.24233388900757,613.345902333898,0,3.78383708000183,12295.246037525
3.1,975.139549857981,8248.76171875,103656.9765625,4.20712232589722,609.746912052878,0,3.79215121269226,12253.9624348697
3.11,971.863361922777,8200.330078125,103048.3671875,4.17222595214844,606.166864324708,0,3.80044436454773,12212.7926516388
3.12,968.596198739413,8152.15380859375,102442.9609375,4.13764190673828,602.605684860661,0,3.80871677398682,12171.7362767606
3.13,965.338081427257,8104.232421875,101840.765625,4.1033673286438,599.063333048379,0,3.81696820259094,12130.7935756289
3.14,962.088708387533,8056.56005859375,101241.6953125,4.06939744949341,595.539398315127,0,3.82519888877869,12089.9607582424
3.15,958.848477354648,8009.1416015625,100645.8203125,4.03573131561279,592.03424409266,0,3.83340883255005,12049.2428226782
3.16,955.617113688726,7961.97265625,100053.078125,4.00236463546753,588.547523429118,0,3.84159803390503,12008.6363177104
3.17,952.394611745695,7915.05224609375,99463.4609375,3.96929454803467,585.079164664223,0,3.84976649284363,11968.1411724135
3.18,949.18123466069,7868.3828125,98876.9921875,3.93651986122131,581.62936919727,0,3.85791420936584,11927.7606934406
3.19,945.976546785177,7821.95703125,98293.59375,3.90403461456299,578.197600424466,0,3.86604142189026,11887.4894062718
3.2,942.780703764462,7775.77734375,97713.28125,3.8718376159668,574.783994323811,0,3.87414789199829,11847.3292668032
3.21,939.593807530272,7729.84326171875,97136.0546875,3.83992648124695,571.38856050865,0,3.88223385810852,11807.2815559466
3.22,936.415583884258,7684.150390625,96561.859375,3.80829644203186,568.010956143134,0,3.89029932022095,11767.3428280245
3.23,933.246295914947,7638.70166015625,95990.734375,3.77694702148438,564.651397216373,0,3.89834427833557,11727.5163891041
3.24,930.085508515936,7593.490234375,95422.59375,3.74587225914001,561.309367473727,0,3.90636897087097,11687.7967714784
3.25,926.933645803905,7548.52099609375,94857.4921875,3.71507263183594,557.985241807196,0,3.91437315940857,11648.1893047535
3.26,923.79054127293,7503.79052734375,94295.390625,3.6845440864563,554.678775011224,0,3.92235708236694,11608.6918965548
3.27,920.656055293372,7459.2958984375,93736.2578125,3.65428352355957,551.389754524621,0,3.93032073974609,11569.3027922449
3.28,917.530316673497,7415.0390625,93180.109375,3.6242892742157,548.118283721147,0,3.93826413154602,11530.0236104757
3.29,914.41318585324,7371.01611328125,92626.8984375,3.594557762146,544.864119744923,0,3.94618725776672,11490.8525974842
3.3,911.304657498164,7327.2265625,92076.625,3.56508636474609,541.627208688391,0,3.9540901184082,11451.7896862359
3.31,908.204699594412,7283.66943359375,91529.2734375,3.5358726978302,538.407465452818,0,3.96197295188904,11412.8344744328
3.32,905.113601721612,7240.34716796875,90984.8671875,3.50691628456116,535.205103617379,0,3.96983551979065,11373.9906010392
3.33,902.030795526443,7197.251953125,90443.3203125,3.47821092605591,532.019504270586,0,3.97767806053162,11335.250923918
3.34,898.956812064638,7154.3896484375,89904.6953125,3.44975757598877,528.851131819976,0,3.98550057411194,11296.6221165111
3.35,895.89110987911,7111.751953125,89368.890625,3.42155075073242,525.699369673333,0,3.99330306053162,11258.0973746693
3.36,892.834059242219,7069.34375,88835.9765625,3.39358997344971,522.564555763951,0,4.00108575820923,11219.6813513715
3.37,889.785574192312,7027.16259765625,88305.9140625,3.36587333679199,519.44652752269,0,4.00884819030762,11181.3729663919
3.38,886.745435679846,6985.20458984375,87778.6484375,3.3383960723877,516.34499906086,0,4.01659107208252,11143.1694670733
3.39,883.713825808215,6943.47119140625,87254.2109375,3.31115794181824,513.260088973916,0,4.02431392669678,11105.0731417939
3.4,880.690552287509,6901.9599609375,86732.5703125,3.28415489196777,510.191574208772,0,4.03201723098755,11067.0815741681
3.41,877.675797165249,6860.67138671875,86213.71875,3.25738668441772,507.139542011984,0,4.03970050811768,11029.1970518719
3.42,874.669368259534,6819.60302734375,85697.640625,3.23084950447083,504.103770125634,0,4.04736423492432,10991.4171598768
3.43,871.671447562433,6778.755859375,85184.34375,3.20454263687134,501.084360848153,0,4.05500793457031,10953.7441851622
3.44,868.68184299963,6738.126953125,84673.78125,3.17846250534058,498.081077247262,0,4.06263208389282,10916.1757140516
3.45,865.700549589973,6697.71533203125,84165.953125,3.15260696411133,495.093852446531,0,4.07023668289185,10878.7116839499
3.46,862.727562365082,6657.52001953125,83660.84375,3.12697434425354,492.122619661745,0,4.07782173156738,10841.3520324226
3.47,859.762876369348,6617.5400390625,83158.4453125,3.10156202316284,489.16731220079,0,4.08538722991943,10804.0966971957
3.48,856.806486659937,6577.77490234375,82658.7421875,3.07636833190918,486.227878929658,0,4.092933177948,10766.9456161559
3.49,853.858388306789,6538.2236328125,82161.7265625,3.05139136314392,483.304253340064,0,4.10045957565308,10729.89872735
3.5,850.918389674834,6498.8828125,81667.3515625,3.02662754058838,480.396186271026,0,4.10796689987183,10692.9536226214
3.51,847.986672656879,6459.75390625,81175.6484375,3.0020763874054,477.503794731675,0,4.11545467376709,10656.1125877019
3.52,845.063232360873,6420.83642578125,80686.59375,2.97773599624634,474.627027952582,0,4.12292289733887,10619.3755611162
3.53,842.147877308761,6382.12744140625,80200.1640625,2.95360326766968,471.765653393636,0,4.13037204742432,10582.7401366807
3.54,839.240789311733,6343.62744140625,79716.359375,2.92967748641968,468.91975651714,0,4.13780164718628,10546.2085991017
3.55,836.341776995796,6305.33447265625,79235.15625,2.90595531463623,466.089136480289,0,4.14521217346191,10509.7785435031
3.56,833.450835637454,6267.24658203125,78756.5234375,2.88243508338928,463.273697351931,0,4.15260362625122,10473.4499105278
3.57,830.567960525365,6229.36376953125,78280.4765625,2.85911512374878,460.473405152177,0,4.1599760055542,10437.2226409712
3.58,827.693333362813,6191.6875,77807.0234375,2.83599495887756,457.688375460851,0,4.16732883453369,10401.0990181838
3.59,824.826762982396,6154.21435546875,77336.125,2.81307125091553,454.918362555043,0,4.17466259002686,10365.0766398856
3.6,821.968058384892,6116.94091796875,76867.734375,2.79034066200256,452.163121956675,0,4.18197774887085,10329.15310591
3.61,819.117401310059,6079.869140625,76401.875,2.76780343055725,449.422784970926,0,4.18927383422852,10293.3307000659
3.62,816.274787107344,6042.998046875,75938.5390625,2.74545764923096,446.697287117654,0,4.19655084609985,10257.6093639125
3.63,813.440211138354,6006.3271484375,75477.71875,2.72330141067505,443.98657946893,0,4.20380878448486,10221.9890391623
3.64,810.613668776849,5969.85546875,75019.3984375,2.70133328437805,441.290597716658,0,4.21104764938354,10186.46966768
3.65,807.794969276855,5933.580078125,74563.5546875,2.67955017089844,438.60911470988,0,4.21826791763306,10151.0488524817
3.66,804.984294244843,5897.501953125,74110.1796875,2.65795159339905,435.942229809811,0,4.22546911239624,10115.728875701
3.67,802.181453035251,5861.6181640625,73659.25,2.63653469085693,433.289716603155,0,4.23265171051025,10080.5073416157
3.68,799.38644118432,5825.92822265625,73210.7578125,2.61529803276062,430.651527438127,0,4.2398157119751,10045.3841941325
3.69,796.599440219332,5790.43408203125,72764.7265625,2.59424138069153,428.027792005241,0,4.24696063995361,10010.3617143901
3.7,793.820259644448,5755.1318359375,72321.1015625,2.57336163520813,425.418254058593,0,4.25408697128296,9975.43750854768
3.71,791.048895030875,5720.02099609375,71879.890625,2.55265736579895,422.822866192269,0,4.26119470596313,9940.61152095135
3.72,788.28534196138,5685.1005859375,71441.0625,2.53212690353394,420.241565615311,0,4.26828384399414,9905.88369609254
3.73,785.529596030284,5650.3701171875,71004.6328125,2.51176881790161,417.674305083888,0,4.27535438537598,9871.25397860789
3.74,782.781652843468,5615.8291015625,70570.578125,2.4915816783905,415.121037435064,0,4.28240633010864,9836.72231327927
3.75,780.041508018368,5581.4765625,70138.890625,2.47156405448914,412.581700120569,0,4.28943967819214,9802.28864503377
3.76,777.30897146739,5547.3095703125,69709.53125,2.45171308517456,410.056070836684,0,4.29645490646362,9767.95058516072
3.77,774.584224621999,5513.3291015625,69282.5234375,2.4320285320282,407.544247586902,0,4.30345153808594,9733.7104135947
3.78,771.867263134008,5479.53515625,68857.8515625,2.41250920295715,405.046198995044,0,4.31042957305908,9699.56807569478
3.79,769.157897061395,5445.923828125,68435.484375,2.3931519985199,402.561672894175,0,4.31738948822021,9665.52118457961
3.8,766.456307758217,5412.498046875,68015.4453125,2.37395739555359,400.090828558122,0,4.32433080673218,9631.57201921101
3.81,763.762305378913,5379.25341796875,67597.6796875,2.35492205619812,397.633399062108,0,4.33125400543213,9597.7181939198
3.82,761.075885731255,5346.18994140625,67182.1875,2.33604502677917,395.189354170705,0,4.33815908432007,9563.9596560249
3.83,758.397044633985,5313.306640625,66768.96875,2.31732487678528,392.758632792342,0,4.345046043396,9530.29635298308
3.84,755.72596333882,5280.60546875,66358.03125,2.29876136779785,390.341362480919,0,4.35191440582275,9496.73056247013
3.85,753.06245219167,5248.0830078125,65949.34375,2.28035235404968,387.937308649639,0,4.3587646484375,9463.25990122293
3.86,750.406507044482,5215.73876953125,65542.890625,2.26209592819214,385.546425902834,0,4.36559677124023,9429.88431711555
3.87,747.757938447044,5183.56982421875,65138.64453125,2.24398994445801,383.168496631193,0,4.37241125106812,9396.6014294469
3.88,745.116927658578,5151.5771484375,64736.61328125,2.22603416442871,380.80361748768,0,4.37920761108398,9363.41351598706
3.89,742.483470563659,5119.7607421875,64336.796875,2.20822739601135,378.451758767879,0,4.38598585128784,9330.32052502011
3.9,739.857563057836,5088.1201171875,63939.19140625,2.19056868553162,376.11287537675,0,4.39274597167969,9297.32240496798
3.91,737.239015878322,5056.6513671875,63543.7421875,2.17305493354797,373.786720149266,0,4.39948844909668,9264.41677748484
3.92,734.628010183349,5025.35693359375,63150.484375,2.15568661689758,371.473435355369,0,4.40621280670166,9231.60591907171
3.93,732.024356803126,4994.2333984375,62759.375,2.1384608745575,369.172789979154,0,4.41291952133179,9198.88745255139
3.94,729.42823684582,4963.2822265625,62370.4296875,2.12137818336487,366.884894969957,0,4.4196081161499,9166.26365379573
3.95,726.839461234259,4932.5009765625,61983.62109375,2.10443592071533,364.609550924265,0,4.42627906799316,9133.73214679143
3.96,724.258026035259,4901.88916015625,61598.94140625,2.08763313293457,362.346713989313,0,4.43293237686157,9101.29288211264
3.97,721.683927326039,4871.44482421875,61216.3671875,2.07096815109253,360.096293985071,0,4.43956804275513,9068.94581046426
3.98,719.117346115483,4841.1708984375,60835.93359375,2.05444145202637,357.858447487303,0,4.44618558883667,9036.69320647054
3.99,716.558093510237,4811.06396484375,60457.6015625,2.03805065155029,355.632945510067,0,4.45278549194336,9004.53269642805
4,714.006165619007,4781.12353515625,60081.359375,2.02179431915283,353.419744486539,0,4.4593677520752,8972.46423143739
4.01,711.461373744528,4751.34619140625,59707.1640625,2.00567054748535,351.218616887833,0,4.46593284606934,8940.48544025928
4.02,708.923898902239,4721.73388671875,59335.046875,1.98967909812927,349.029688377859,0,4.47248029708862,8908.59859760034
4.03,706.393737231774,4692.2861328125,58964.99609375,1.97381901741028,346.852915600168,0,4.47901010513306,8876.80365494977
4.04,703.870884883166,4663.00244140625,58597.00390625,1.95808923244476,344.688255268914,0,4.48552227020264,8845.1005639275
4.05,701.355153339031,4633.87890625,58231.02734375,1.94248747825623,342.535465710872,0,4.49201726913452,8813.4869555547
4.06,698.84672351684,4604.91845703125,57867.1015625,1.92701387405396,340.394702756523,0,4.49849462509155,8781.96510330687
4.07,696.345406988452,4576.1171875,57505.171875,1.91166615486145,338.26572538847,0,4.50495481491089,8750.53263932666
4.08,693.851384622769,4547.4775390625,57145.27734375,1.89644455909729,336.148673590558,0,4.51139736175537,8719.19183647926
4.09,691.364468080526,4518.99560546875,56787.36328125,1.88134670257568,334.043306998475,0,4.51782274246216,8687.94032802414
4.1,688.884653675716,4490.671875,56431.43359375,1.8663717508316,331.949614445805,0,4.52423095703125,8656.7780676416
4.11,686.411937732181,4462.5048828125,56077.48046875,1.85151863098145,329.867522968019,0,4.53062200546265,8625.70500913567
4.12,683.946316583611,4434.49462890625,55725.4921875,1.83678638935089,327.797006065328,0,4.53699588775635,8594.72110643415
4.13,681.487786573541,4406.64013671875,55375.4609375,1.82217395305634,325.738006371957,0,4.54335260391235,8563.82631358858
4.14,679.036344055358,4378.94091796875,55027.3828125,1.80768048763275,323.690482054473,0,4.54969215393066,8533.02058477424
4.15,676.591985392292,4351.39599609375,54681.2421875,1.79330480098724,321.654375879451,0,4.55601453781128,8502.30387429017
4.16,674.154706957424,4324.00537109375,54337.04296875,1.77904617786407,319.629661611807,0,4.5623197555542,8471.67613655915
4.17,671.72450513368,4296.76806640625,53994.76953125,1.76490354537964,317.616282150201,0,4.56860780715942,8441.13732612771
4.18,669.301192076151,4269.68115234375,53654.3828125,1.75087487697601,315.614031716027,0,4.57487916946411,8410.6850824676
4.19,666.884948491583,4242.74658203125,53315.9140625,1.73696029186249,313.623033517008,0,4.5811333656311,8380.32167640628
4.2,664.47558662084,4215.96142578125,52979.32421875,1.72315788269043,311.64308240562,0,4.58737087249756,8350.04474849335
4.21,662.073287123375,4189.32763671875,52644.6328125,1.70946788787842,309.67430121577,0,4.59359121322632,8319.85656896199
4.22,659.677862325468,4162.84130859375,52311.796875,1.69588816165924,307.716454496129,0,4.59979486465454,8289.75477943517
4.23,657.289492839643,4136.50537109375,51980.84765625,1.68241894245148,305.769695641176,0,4.60598134994507,8259.74164955632
4.24,654.907991077233,4110.31640625,51651.75,1.66905832290649,303.833805291546,0,4.61215114593506,8229.81482201722
4.25,652.533353597168,4084.2734375,51324.484375,1.65580523014069,301.908727608241,0,4.61830425262451,8199.97425357614
4.26,650.165576967686,4058.37670898438,50999.0546875,1.64265918731689,299.994445479475,0,4.62444067001343,8170.21990110826
4.27,647.804657766333,4032.62524414063,50675.453125,1.62961900234222,298.090903189957,0,4.63056039810181,8140.5517216058
4.28,645.450592579964,4007.0185546875,50353.66796875,1.61668395996094,296.198060552294,0,4.63666343688965,8110.96967217789
4.29,643.10337800474,3981.55615234375,50033.69921875,1.60385322570801,294.315877440798,0,4.64274978637695,8081.47371005067
4.3,640.763010646134,3956.23706054688,49715.53125,1.59112596511841,292.444298325298,0,4.64881944656372,8052.06379256723
4.31,638.429487118922,3931.06103515625,49399.16015625,1.57850134372711,290.583290936413,0,4.65487241744995,8022.73987718763
4.32,636.102620266473,3906.025390625,49084.55078125,1.56597745418549,288.732662315916,0,4.6609091758728,7993.49961203276
4.33,633.782590566852,3881.13159179688,48771.7265625,1.5535546541214,286.892518354005,0,4.66692924499512,7964.34526505639
4.34,631.469210945644,3856.37719726563,48460.65625,1.54123103618622,285.06267443151,0,4.67293310165405,7935.27448541259
4.35,629.162661835047,3831.76342773438,48151.34765625,1.52900683879852,283.243228339469,0,4.67892026901245,7906.28954047876
4.36,626.862756242515,3807.28784179688,47843.78125,1.51688039302826,281.433996062187,0,4.68489122390747,7877.38808043774
4.37,624.569674554729,3782.95166015625,47537.9609375,1.50485169887543,279.635075026683,0,4.69084548950195,7848.57237209496
4.38,622.28322986066,3758.75268554688,47233.87109375,1.49291908740997,277.846289551295,0,4.69678354263306,7819.84006665765
4.39,620.003418943113,3734.69018554688,46931.4921875,1.48108184337616,276.067593103771,0,4.70270538330078,7791.19112369733
4.4,617.730238593674,3710.76342773438,46630.8203125,1.46933925151825,274.298939209521,0,4.70861101150513,7762.6255028959
4.41,615.463685612713,3686.97241210938,46331.8515625,1.45769059658051,272.540304650757,0,4.71450042724609,7734.14316404565
4.42,613.203756809385,3663.31591796875,46034.57421875,1.44613492488861,270.791627601917,0,4.72037363052368,7705.74406704924
4.43,610.950449001628,3639.7939453125,45738.98828125,1.43467175960541,269.052884960275,0,4.72623062133789,7677.42817191969
4.44,608.703759016164,3616.40576171875,45445.0859375,1.42330014705658,267.324030481361,0,4.73207139968872,7649.19543878044
4.45,606.4636836885,3593.15063476563,45152.8515625,1.41201961040497,265.60501797811,0,4.73789596557617,7621.04582786529
4.46,604.230219862924,3570.0283203125,44862.2890625,1.40082919597626,263.895816786945,0,4.74370431900024,7592.97929951841
4.47,602.003181082343,3547.0361328125,44573.36328125,1.38972747325897,262.196239132086,0,4.7494969367981,7564.99351065136
4.48,599.782747580143,3524.17553710938,44286.0859375,1.3787145614624,260.506388903263,0,4.75527334213257,7537.09072614319
4.49,597.568732977823,3501.44409179688,44000.43359375,1.36778891086578,258.826086638443,0,4.76103401184082,7509.26860389306
4.5,595.361317464457,3478.84326171875,43716.42578125,1.3569507598877,257.155435869922,0,4.76677846908569,7481.52940822319
4.51,593.160314739793,3456.37036132813,43434.0234375,1.34619843959808,255.494249980876,0,4.77250719070435,7453.87079801606
4.52,590.965721791337,3434.025390625,43153.2265625,1.3355313539505,253.842507076561,0,4.77822017669678,7426.29273541556
4.53,588.777718742204,3411.80908203125,42874.046875,1.32494974136353,252.200286956896,0,4.78391695022583,7398.79748391503
4.54,586.596119408758,3389.71948242188,42596.4609375,1.31445205211639,250.567427066352,0,4.78959798812866,7371.3827038624
4.55,584.420920803581,3367.755859375,42320.4609375,1.30403757095337,248.943882473592,0,4.79526329040527,7344.04835771665
4.56,582.252119947525,3345.91796875,42046.03515625,1.293705701828,247.329623766974,0,4.80091285705566,7316.79440804074
4.57,580.089713869721,3324.20483398438,41773.1796875,1.28345584869385,245.724598389185,0,4.80654668807983,7289.62081750162
4.58,577.933699607573,3302.61645507813,41501.89453125,1.27328729629517,244.128784768657,0,4.81216478347778,7262.52754887022
4.59,575.784074206759,3281.15185546875,41232.16015625,1.26319944858551,242.542130454993,0,4.81776714324951,7235.51456502144
4.6,573.640834721234,3259.81103515625,40963.984375,1.25319182872772,240.96461398346,0,4.82335376739502,7208.5818289342
4.61,571.503795324956,3238.59106445313,40697.328125,1.24326276779175,239.396044536187,0,4.82892513275146,7181.72700545008
4.62,569.373136035715,3217.49389648438,40432.2109375,1.23341250419617,237.836539682466,0,4.83448076248169,7154.95235673886
4.63,567.248671102707,3196.5166015625,40168.60546875,1.22363972663879,236.285909162,0,4.84002113342285,7128.25554858759
4.64,565.130580500753,3175.6611328125,39906.52734375,1.21394467353821,234.744270194187,0,4.84554576873779,7101.63884262608
4.65,563.018678553956,3154.92456054688,39645.94140625,1.20432579517365,233.211433074004,0,4.85105514526367,7075.09990558272
4.66,560.913145194496,3134.30883789063,39386.87890625,1.19478356838226,231.687514672938,0,4.85654878616333,7048.64099855147
4.67,558.813794821057,3113.81103515625,39129.296875,1.18531620502472,230.172325838938,0,4.86202716827393,7022.2597891979
4.68,556.720624640087,3093.43115234375,38873.1953125,1.17592358589172,228.665846198163,0,4.86749029159546,6995.9562424172
4.69,554.633814520295,3073.17016601563,38618.5859375,1.16660559177399,227.168161170887,0,4.87293767929077,6969.73261850578
4.7,552.553178971498,3053.02612304688,38365.44921875,1.15736103057861,225.679113361694,0,4.87836980819702,6943.58658652571
4.71,550.478715223726,3032.99829101563,38113.7734375,1.14818930625916,224.198659348489,0,4.88378667831421,6917.51811166855
4.72,548.410420514794,3013.08618164063,37863.55078125,1.13908982276917,222.726763491958,0,4.88918828964233,6891.52715922365
4.73,546.348292090294,2993.28955078125,37614.77734375,1.13006210327148,221.263397935532,0,4.8945746421814,6865.61369457812
4.74,544.292327203601,2973.60766601563,37367.44921875,1.12110555171967,219.808519406154,0,4.8999457359314,6839.77768321686
4.75,542.242340633295,2954.03857421875,37121.53515625,1.11221897602081,218.36197252897,0,4.90530204772949,6814.01679757934
4.76,540.198512187625,2934.58325195313,36877.0546875,1.10340237617493,216.923842185957,0,4.91064310073853,6788.33329720219
4.77,538.160839143067,2915.24145507813,36633.99609375,1.09465539455414,215.494100717332,0,4.9159688949585,6762.72714786058
