Time(s),Thrust(N)
82.95,3706.91005
82.98,3697.87342
83.01,3688.84046
83.04,3679.81118
83.07,3670.78557
83.1,3644.56406
83.13,3652.47302
83.16,3642.92223
83.19,3633.37556
83.22,3587.71821
83.25,3578.20197
83.28,3532.63336
83.31,3523.32086
83.34,3514.37622
83.37,3505.43522
83.4,3496.49786
83.43,3487.56412
83.46,3487.43131
83.49,3469.6441
83.52,3460.18866
83.55,3450.73729
83.58,3441.29
83.61,3431.84677
83.64,3422.40762
83.67,3412.97252
83.7,3404.02255
83.73,3395.12925
83.76,3386.23956
83.79,3377.35348
83.82,3365.92256
83.85,3359.5927
83.88,3350.35898
83.91,3340.95855
83.94,3331.56216
83.97,3322.16983
84.0,3312.78154
84.03,3303.39729
84.06,3294.25485
84.09,3285.41125
84.12,3276.57125
84.15,3267.73484
84.18,3243.80345
84.21,3250.07587
84.24,3241.14143
84.27,3231.79237
84.3,3186.9089
84.33,3142.09459
84.36,3132.8012
84.39,3123.51181
84.42,3114.22642
84.45,3105.44931
84.48,3096.70063
84.51,3087.9555
84.54,3085.71431
84.57,3070.47459
84.6,3061.74013
84.63,3052.6495
84.66,3043.39894
84.69,3034.15237
84.72,3024.90977
84.75,3015.67116
84.78,3006.43652
84.81,2997.42331
84.84,2988.7231
84.87,2980.02642
84.9,2962.46704
84.93,2962.64546
84.96,2953.95938
84.99,2945.20925
85.02,2936.01092
85.05,2926.81655
85.08,2917.62614
85.11,2908.43968
85.14,2899.25718
85.17,2890.07863
85.2,2881.34342
85.23,2872.69589
85.26,2838.68006
85.29,2855.41651
85.32,2846.77952
85.35,2803.15948
85.38,2759.32797
85.41,2750.22806
85.44,2741.13207
85.47,2732.03999
85.5,2722.95182
85.53,2713.86756
85.56,2704.90255
85.59,2696.34569
85.62,2679.14213
85.65,2701.82705
85.68,2670.69311
85.71,2662.15013
85.74,2653.61062
85.77,2644.61466
85.8,2635.56923
85.83,2626.52769
85.86,2617.49003
85.89,2608.45626
85.92,2599.42638
85.95,2590.69012
85.98,2582.18361
86.01,2577.12137
86.04,2565.18027
86.07,2556.68412
86.1,2548.19142
86.13,2539.59107
86.16,2530.59758
86.19,2521.60796
86.22,2512.62221
86.25,2503.64032
86.28,2494.66229
86.31,2485.68812
86.34,2477.16176
86.37,2434.24979
86.4,2391.40323
86.43,2382.99547
86.46,2374.59112
86.49,2366.19017
86.52,2357.53997
86.55,2348.64184
86.58,2339.74753
86.61,2330.85705
86.64,2321.97038
86.67,2313.08753
86.7,2304.27081
86.73,2290.5661
86.76,2287.54367
86.79,2279.18464
86.82,2270.829
86.85,2262.47674
86.88,2254.12787
86.91,2245.41203
86.94,2236.56632
86.97,2227.7244
87.0,2218.88628
87.03,2210.05196
87.06,2201.22143
87.09,2192.56645
87.12,2187.23174
87.15,2175.93586
87.18,2167.62592
87.21,2159.31936
87.24,2151.01615
87.27,2142.71631
87.3,2133.952
87.33,2125.15882
87.36,2116.36941
87.39,2073.64619
87.42,2030.9891
87.45,2022.25242
87.48,2025.40681
87.51,2005.54886
87.54,1997.32397
87.57,1989.1024
87.6,1980.88416
87.63,1972.66925
87.66,1964.41464
87.69,1955.71006
87.72,1947.00922
87.75,1938.31212
87.78,1929.61875
87.81,1920.92911
87.84,1912.2432
87.87,1920.86654
87.9,1895.70158
87.93,1887.52603
87.96,1879.35378
87.99,1871.18484
88.02,1863.0192
88.05,1854.75931
88.08,1846.10463
88.11,1837.45367
88.14,1828.80642
88.17,1820.16289
88.2,1811.52307
88.23,1791.54242
88.26,1794.6237
88.29,1786.49137
88.32,1778.36232
88.35,1770.23657
88.38,1762.11411
88.41,1720.56715
88.44,1678.95053
88.47,1670.38578
88.5,1661.8247
88.53,1653.26729
88.56,1644.71356
88.59,1636.16349
88.62,1652.52234
88.65,1619.45615
88.68,1611.40976
88.71,1603.36662
88.74,1595.32673
88.77,1587.29009
88.8,1579.2567
88.83,1571.08519
88.86,1562.57094
88.89,1554.06034
88.92,1545.5534
88.95,1537.05011
88.98,1521.45534
89.01,1520.05599
89.04,1511.94932
89.07,1503.95111
89.1,1495.95614
89.13,1487.96439
89.16,1479.97588
89.19,1471.9906
89.22,1463.87616
89.25,1455.41238
89.28,1446.95224
89.31,1438.49573
89.34,1430.04284
89.37,1414.71241
89.4,1380.2117
89.43,1339.25848
89.46,1331.34672
89.49,1323.43816
89.52,1315.5328
89.55,1307.63063
89.58,1299.73165
89.61,1291.73512
89.64,1283.36267
89.67,1274.99381
89.7,1266.62853
89.73,1248.15716
89.76,1249.9109
89.79,1241.55638
89.82,1233.52472
89.85,1225.66141
89.88,1217.80129
89.91,1209.94434
89.94,1202.09056
89.97,1194.23995
90.0,1186.34485
90.03,1178.02261
90.06,1169.70394
90.09,1161.38884
90.12,1139.90453
90.15,1144.77214
90.18,1136.46773
90.21,1128.42255
90.24,1120.60647
90.27,1112.79354
90.3,1104.98378
90.33,1097.17716
90.36,1056.90296
90.39,1016.69054
90.42,1008.47993
90.45,1000.25043
90.48,992.02444
90.51,998.46146
90.54,975.57991
90.57,967.36449
90.6,959.32278
90.63,951.5928
90.66,943.86593
90.69,936.14218
90.72,928.42154
90.75,920.70402
90.78,912.98961
90.81,904.92541
90.84,896.74639
90.87,888.57087
90.9,888.64634
90.93,872.22856
90.96,864.06354
90.99,855.96541
91.02,848.28178
91.05,840.60125
91.08,832.92382
91.11,825.24948
91.14,817.57824
91.17,809.91009
91.2,802.00643
91.23,793.87578
91.26,785.74861
91.29,778.25428
91.32,737.49488
91.35,697.42749
91.38,689.35304
91.41,681.69208
91.44,674.0943
91.47,666.49959
91.5,658.90793
91.53,651.31933
91.56,643.73379
91.59,636.05004
91.62,628.006
91.65,619.96541
91.68,611.92826
91.71,603.89454
91.74,595.86427
91.77,587.83742
91.8,580.07382
91.83,572.52223
91.86,564.97368
91.89,557.42817
91.92,549.88571
91.95,542.34628
91.98,534.80988
92.01,526.86987
92.04,518.87863
92.07,510.8908
92.1,502.9064
92.13,494.92541
92.16,486.94783
92.19,479.06659
92.22,471.56121
92.25,464.05886
92.28,425.00245
92.31,386.00613
92.34,378.54946
92.37,371.09579
92.4,363.41472
92.43,355.50945
92.46,347.60756
92.49,339.70904
92.52,331.8139
92.55,323.92213
92.58,316.03373
92.61,308.51412
92.64,301.09397
92.67,293.67681
92.7,286.26264
92.73,278.85144
92.76,271.44323
92.79,264.00615
92.82,256.14782
92.85,248.29286
92.88,240.44125
92.91,232.59299
92.94,224.74809
92.97,216.90654
93.0,209.22405
93.03,201.84815
93.06,194.47523
93.09,187.10527
93.12,179.73828
93.15,172.37425
93.18,165.01318
93.21,157.38373
93.24,118.46378
93.27,79.60466
93.3,71.84098
93.33,64.08062
93.36,56.32356
93.39,48.56982
93.42,41.20225
